benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score,acquisition_requested_shortlist_size,acquisition_current_aggregate_uncertainty,acquisition_reference_set,acquisition_fantasy_refit,acquisition_selected_pool_index_check,acquisition_selected_p_plus,acquisition_selected_u_plus,acquisition_selected_u_minus,acquisition_selected_expected_future_uncertainty,acquisition_selected_expected_uncertainty_reduction
branin,random,3,33,38,39,1126,20.61320515756232,False,False,False,1097,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,34,39,40,291,35.31058713553085,False,False,False,285,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,35,40,41,553,0.4771108472949237,True,True,True,538,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,36,41,42,182,11.7149247170806,False,False,True,177,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,37,42,43,1048,10.486066695061602,False,False,True,1018,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,38,43,44,1283,20.39510025934424,False,False,False,1242,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,39,44,45,1256,71.87694928248523,False,False,False,1216,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,40,45,46,1270,32.5545546297477,False,False,False,1228,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,41,46,47,117,24.44846220737188,False,False,False,115,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,42,47,48,745,89.28903820181644,False,False,False,724,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,43,48,49,1416,145.62481071260675,False,False,False,1368,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,3,44,49,50,217,9.361352535947919,False,False,True,210,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,1,6,7,1035,31.418134676780348,False,False,False,1031,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,2,7,8,91,28.710188609326586,False,False,False,90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,3,8,9,1343,10.660850499514474,False,False,True,1336,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,4,9,10,98,106.5236098210421,False,False,False,96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,5,10,11,1238,10.831551561197816,False,False,True,1230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,6,11,12,729,103.65817725346818,False,False,False,724,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,7,12,13,1141,10.459838245901068,False,False,True,1132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,8,13,14,104,163.41180788470584,False,False,False,101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,9,14,15,499,4.360254524464622,True,True,True,493,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,10,15,16,6,44.0495970525306,False,False,False,6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,11,16,17,447,9.502290753274288,False,False,True,441,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,12,17,18,1003,24.530119886301378,False,False,False,992,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,13,18,19,563,0.36441483270499475,True,True,True,554,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,14,19,20,1366,112.12375488390464,False,False,False,1347,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,15,20,21,682,142.067851865737,False,False,False,672,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,16,21,22,837,13.9057106978168,False,False,False,825,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,17,22,23,272,40.34486156161677,False,False,False,266,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,18,23,24,346,156.43372335273588,False,False,False,339,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,19,24,25,1432,24.999158264464782,False,False,False,1408,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,20,25,26,192,22.684820210230647,False,False,False,186,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,21,26,27,1021,41.93792740289015,False,False,False,1003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,22,27,28,1271,23.76769772275759,False,False,False,1248,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,23,28,29,504,1.7461326918354274,True,True,True,492,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,24,29,30,1417,94.29365324152627,False,False,False,1389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,25,30,31,1015,43.79217272574641,False,False,False,996,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,26,31,32,612,54.19382559213609,False,False,False,598,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,27,32,33,358,17.679535449068812,False,False,False,349,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,28,33,34,1464,58.14704755384325,False,False,False,1431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,29,34,35,595,17.609175683558327,False,False,False,580,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,30,35,36,39,37.155565666314686,False,False,False,37,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,31,36,37,1086,74.52216988522507,False,False,False,1059,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,32,37,38,14,4.730162451190637,True,True,True,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,33,38,39,1273,4.363701772440507,True,True,True,1241,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,34,39,40,538,11.438485966599885,False,False,True,522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,35,40,41,660,51.36604540877663,False,False,False,640,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,36,41,42,1458,164.46754050550902,False,False,False,1418,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,37,42,43,392,84.79150937431527,False,False,False,380,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,38,43,44,619,26.288388407913477,False,False,False,598,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,39,44,45,666,25.479358189894228,False,False,False,643,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,40,45,46,1270,25.68871947709895,False,False,False,1234,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,41,46,47,693,13.557943359796656,False,False,False,668,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,42,47,48,899,18.844788902294184,False,False,False,871,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,43,48,49,1078,110.97644421771889,False,False,False,1044,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,random,4,44,49,50,1053,21.111113201733087,False,False,False,1019,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,1,6,7,13,110.69330734985172,False,False,False,13,-4.990366802046864e-12,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,2,7,8,134,4.519286021858228,True,True,True,132,-2.823995543089812e-08,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,3,8,9,636,9.509472795290442,False,False,True,630,-8.022873451272537e-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,4,9,10,1181,51.819246359621985,False,False,False,1173,-0.00014924617165930002,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,5,10,11,1,209.32429766383956,False,False,False,1,-0.00015537417078580272,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,6,11,12,1106,24.977558142747533,False,False,False,1097,-0.0002843332917550397,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,7,12,13,1062,9.452459842280206,False,False,True,1053,-0.00036579947274653635,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,8,13,14,257,17.13466500759828,False,False,False,251,-0.00047420069844180453,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,9,14,15,1390,5.210305187240969,False,True,True,1377,-0.0009708766691287132,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,10,15,16,944,24.053445627711262,False,False,False,934,-0.0011220304134855477,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,11,16,17,501,13.107751048851505,False,False,False,494,-0.00048130000432355935,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
branin,smallest_abs_mu,0,12,17,18,77,3.9930886259584,True,True,True,74,-0.00028934386660360025,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
