benchmark,seed,acquisition_rule,method,surrogate_variant,budget,labelled_budget_n,learned_kernel,learned_constant,learned_length_scale,learned_length_scale_mean,learned_length_scale_min,learned_length_scale_max,learned_length_scale_dim0,learned_length_scale_dim1,learned_length_scale_dim2,learned_length_scale_dim3,length_scale_near_lower_bound,length_scale_near_upper_bound,length_scale_near_lower_bound_by_dimension,length_scale_near_upper_bound_by_dimension,constant_near_lower_bound,constant_near_upper_bound,log_marginal_likelihood_value,fit_time_seconds,optimized_this_fit,reused_kernel_from_previous_optimization,n_restarts_optimizer_requested,optimize_every
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,22,22,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-15.167062398464072,0.0033891999992192723,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,23,23,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-15.857096115818536,0.002418799998849863,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,24,24,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-16.554696779108895,0.002227599999969243,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,25,25,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-17.249101622251047,0.002291900000273017,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,26,26,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-17.939478576632872,0.002222299999630195,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,27,27,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-18.624218826257,0.00236140000015439,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,28,28,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.321758652754696,0.0024442000012641074,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,29,29,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.996771665522957,0.0022910999996383907,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,30,30,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-20.684376724939188,0.002323900000192225,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,31,31,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-21.380578195960585,0.0031446000011783326,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,32,32,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-22.076984931137027,0.002414399999906891,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,33,33,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-22.767112490482276,0.003462500000750879,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,34,34,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-23.44389962743656,0.0028742999984388007,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,35,35,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-24.137650105740526,0.0024729000015213387,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,36,36,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-24.828801207832548,0.003181499998390791,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,37,37,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-25.52962761050277,0.002464200000758865,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,38,38,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.223913265759315,0.0035248000003775815,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,39,39,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.91710543056998,0.002487699999619508,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,40,40,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-27.604274951117212,0.0027087999987998046,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,41,41,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.298368987983288,0.0035395000013522804,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,42,42,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.99562315365595,0.002425000000584987,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,43,43,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-29.704672387343976,0.002372500001001754,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,44,44,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-30.393243169578113,0.0024778999995760387,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,45,45,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.08228307248797,0.002528500001062639,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,46,46,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.771780819103153,0.0029862999999750173,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,47,47,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-32.458697226877796,0.003148400001009577,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,48,48,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.13359506346504,0.0034522999994806014,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,49,49,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.817655232771884,0.002605200001198682,False,False,2,1
branin,4,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,50,50,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-34.50318709966342,0.0029667999988305382,False,False,2,1
branin,4,random,random,optimized_iso_gpc,6,6,3.16**2 * RBF(length_scale=0.265),10.000000000000002,0.26532477273946975,0.26532477273946975,0.26532477273946975,0.26532477273946975,0.26532477273946975,null,null,null,False,False,[false],[false],False,True,-3.69780729015158,0.035294299999804934,True,False,2,1
branin,4,random,random,optimized_iso_gpc,7,7,3.16**2 * RBF(length_scale=0.2),10.000000000000002,0.1995980694954125,0.1995980694954125,0.1995980694954125,0.1995980694954125,0.1995980694954125,null,null,null,False,False,[false],[false],False,True,-4.575522784902089,0.07021999999960826,True,False,2,1
branin,4,random,random,optimized_iso_gpc,8,8,1.25**2 * RBF(length_scale=0.195),1.5736593785270347,0.19479318615635963,0.19479318615635963,0.19479318615635963,0.19479318615635963,0.19479318615635963,null,null,null,False,False,[false],[false],False,False,-5.4568320552135585,0.10281140000006417,True,False,2,1
branin,4,random,random,optimized_iso_gpc,9,9,0.772**2 * RBF(length_scale=0.209),0.5962495400808678,0.20877915837201289,0.20877915837201289,0.20877915837201289,0.20877915837201289,0.20877915837201289,null,null,null,False,False,[false],[false],False,False,-6.206744583384241,0.03168470000127854,True,False,2,1
branin,4,random,random,optimized_iso_gpc,10,10,1.33**2 * RBF(length_scale=0.211),1.7594626949718122,0.21143780699883455,0.21143780699883455,0.21143780699883455,0.21143780699883455,0.21143780699883455,null,null,null,False,False,[false],[false],False,False,-6.803885729312852,0.0354473000006692,True,False,2,1
branin,4,random,random,optimized_iso_gpc,11,11,3.16**2 * RBF(length_scale=0.21),10.000000000000002,0.21009353923939555,0.21009353923939555,0.21009353923939555,0.21009353923939555,0.21009353923939555,null,null,null,False,False,[false],[false],False,True,-7.324241593398986,0.0351606999993237,True,False,2,1
branin,4,random,random,optimized_iso_gpc,12,12,3.16**2 * RBF(length_scale=0.196),10.000000000000002,0.19580721765747253,0.19580721765747253,0.19580721765747253,0.19580721765747253,0.19580721765747253,null,null,null,False,False,[false],[false],False,True,-7.8570208987067485,0.05399579999902926,True,False,2,1
branin,4,random,random,optimized_iso_gpc,13,13,2.27**2 * RBF(length_scale=0.143),5.147033674801054,0.14318693243644554,0.14318693243644554,0.14318693243644554,0.14318693243644554,0.14318693243644554,null,null,null,True,False,[true],[false],False,False,-8.74146793106312,0.029939799998828676,True,False,2,1
branin,4,random,random,optimized_iso_gpc,14,14,2.37**2 * RBF(length_scale=0.15),5.602986012887872,0.1502785381577022,0.1502785381577022,0.1502785381577022,0.1502785381577022,0.1502785381577022,null,null,null,True,False,[true],[false],False,False,-9.393455855599228,0.037701600000218605,True,False,2,1
branin,4,random,random,optimized_iso_gpc,15,15,3.16**2 * RBF(length_scale=0.165),10.000000000000002,0.16509749009512523,0.16509749009512523,0.16509749009512523,0.16509749009512523,0.16509749009512523,null,null,null,True,False,[true],[false],False,True,-9.757521440317564,0.029242799999337876,True,False,2,1
branin,4,random,random,optimized_iso_gpc,16,16,3.16**2 * RBF(length_scale=0.172),10.000000000000002,0.17223746316999208,0.17223746316999208,0.17223746316999208,0.17223746316999208,0.17223746316999208,null,null,null,True,False,[true],[false],False,True,-9.978892472083178,0.04325840000092285,True,False,2,1
branin,4,random,random,optimized_iso_gpc,17,17,3.16**2 * RBF(length_scale=0.19),10.000000000000002,0.18955284350650245,0.18955284350650245,0.18955284350650245,0.18955284350650245,0.18955284350650245,null,null,null,False,False,[false],[false],False,True,-10.738732494047246,0.04323370000020077,True,False,2,1
branin,4,random,random,optimized_iso_gpc,18,18,3.16**2 * RBF(length_scale=0.189),10.000000000000002,0.18860835456791125,0.18860835456791125,0.18860835456791125,0.18860835456791125,0.18860835456791125,null,null,null,False,False,[false],[false],False,True,-10.93611105271364,0.051402999999481835,True,False,2,1
branin,4,random,random,optimized_iso_gpc,19,19,3.16**2 * RBF(length_scale=0.212),10.000000000000002,0.2122190963696158,0.2122190963696158,0.2122190963696158,0.2122190963696158,0.2122190963696158,null,null,null,False,False,[false],[false],False,True,-11.145636856934011,0.028579800000443356,True,False,2,1
branin,4,random,random,optimized_iso_gpc,20,20,3.16**2 * RBF(length_scale=0.212),10.000000000000002,0.21212365092165644,0.21212365092165644,0.21212365092165644,0.21212365092165644,0.21212365092165644,null,null,null,False,False,[false],[false],False,True,-11.318073320137472,0.05358239999986836,True,False,2,1
branin,4,random,random,optimized_iso_gpc,21,21,3.16**2 * RBF(length_scale=0.229),10.000000000000002,0.22907180106666528,0.22907180106666528,0.22907180106666528,0.22907180106666528,0.22907180106666528,null,null,null,False,False,[false],[false],False,True,-11.73687507746476,0.08481930000016291,True,False,2,1
branin,4,random,random,optimized_iso_gpc,22,22,3.16**2 * RBF(length_scale=0.226),10.000000000000002,0.2264020881406759,0.2264020881406759,0.2264020881406759,0.2264020881406759,0.2264020881406759,null,null,null,False,False,[false],[false],False,True,-12.01493873049602,0.05041039999923669,True,False,2,1
branin,4,random,random,optimized_iso_gpc,23,23,3.16**2 * RBF(length_scale=0.236),10.000000000000002,0.23551498904460025,0.23551498904460025,0.23551498904460025,0.23551498904460025,0.23551498904460025,null,null,null,False,False,[false],[false],False,True,-12.283456509784504,0.04858600000079605,True,False,2,1
branin,4,random,random,optimized_iso_gpc,24,24,3.16**2 * RBF(length_scale=0.235),10.000000000000002,0.2353872354152868,0.2353872354152868,0.2353872354152868,0.2353872354152868,0.2353872354152868,null,null,null,False,False,[false],[false],False,True,-12.567721048302715,0.06308850000095845,True,False,2,1
branin,4,random,random,optimized_iso_gpc,25,25,3.16**2 * RBF(length_scale=0.232),10.000000000000002,0.23229419689925745,0.23229419689925745,0.23229419689925745,0.23229419689925745,0.23229419689925745,null,null,null,False,False,[false],[false],False,True,-12.707497838824061,0.044981699998970726,True,False,2,1
branin,4,random,random,optimized_iso_gpc,26,26,3.16**2 * RBF(length_scale=0.236),10.000000000000002,0.23621308509849262,0.23621308509849262,0.23621308509849262,0.23621308509849262,0.23621308509849262,null,null,null,False,False,[false],[false],False,True,-12.803887777180869,0.04126380000161589,True,False,2,1
branin,4,random,random,optimized_iso_gpc,27,27,3.16**2 * RBF(length_scale=0.233),10.000000000000002,0.23346157193466888,0.23346157193466888,0.23346157193466888,0.23346157193466888,0.23346157193466888,null,null,null,False,False,[false],[false],False,True,-13.010667310130039,0.034880200000770856,True,False,2,1
branin,4,random,random,optimized_iso_gpc,28,28,3.16**2 * RBF(length_scale=0.237),10.000000000000002,0.2367039525769242,0.2367039525769242,0.2367039525769242,0.2367039525769242,0.2367039525769242,null,null,null,False,False,[false],[false],False,True,-13.405923567523672,0.04182829999990645,True,False,2,1
branin,4,random,random,optimized_iso_gpc,29,29,3.16**2 * RBF(length_scale=0.237),10.000000000000002,0.2366593217359921,0.2366593217359921,0.2366593217359921,0.2366593217359921,0.2366593217359921,null,null,null,False,False,[false],[false],False,True,-13.685817535270928,0.04579799999919487,True,False,2,1
branin,4,random,random,optimized_iso_gpc,30,30,3.16**2 * RBF(length_scale=0.234),10.000000000000002,0.23365052306597178,0.23365052306597178,0.23365052306597178,0.23365052306597178,0.23365052306597178,null,null,null,False,False,[false],[false],False,True,-13.810435461809188,0.04835620000085328,True,False,2,1
branin,4,random,random,optimized_iso_gpc,31,31,3.16**2 * RBF(length_scale=0.234),10.000000000000002,0.23434763735769557,0.23434763735769557,0.23434763735769557,0.23434763735769557,0.23434763735769557,null,null,null,False,False,[false],[false],False,True,-13.854049512457188,0.04064780000044266,True,False,2,1
branin,4,random,random,optimized_iso_gpc,32,32,3.16**2 * RBF(length_scale=0.232),10.000000000000002,0.2316754113938241,0.2316754113938241,0.2316754113938241,0.2316754113938241,0.2316754113938241,null,null,null,False,False,[false],[false],False,True,-14.023275896753034,0.04043110000020533,True,False,2,1
branin,4,random,random,optimized_iso_gpc,33,33,3.16**2 * RBF(length_scale=0.231),10.000000000000002,0.23105408859674156,0.23105408859674156,0.23105408859674156,0.23105408859674156,0.23105408859674156,null,null,null,False,False,[false],[false],False,True,-14.063430352970755,0.05369980000068608,True,False,2,1
branin,4,random,random,optimized_iso_gpc,34,34,3.16**2 * RBF(length_scale=0.237),10.000000000000002,0.2371905116609228,0.2371905116609228,0.2371905116609228,0.2371905116609228,0.2371905116609228,null,null,null,False,False,[false],[false],False,True,-15.684709404524543,0.08060190000105649,True,False,2,1
branin,4,random,random,optimized_iso_gpc,35,35,3.16**2 * RBF(length_scale=0.237),10.000000000000002,0.23708386560584738,0.23708386560584738,0.23708386560584738,0.23708386560584738,0.23708386560584738,null,null,null,False,False,[false],[false],False,True,-15.839238415716531,0.06576330000098096,True,False,2,1
branin,4,random,random,optimized_iso_gpc,36,36,3.16**2 * RBF(length_scale=0.238),10.000000000000002,0.2378920860162902,0.2378920860162902,0.2378920860162902,0.2378920860162902,0.2378920860162902,null,null,null,False,False,[false],[false],False,True,-15.868121018014591,0.056880599999203696,True,False,2,1
branin,4,random,random,optimized_iso_gpc,37,37,3.16**2 * RBF(length_scale=0.245),10.000000000000002,0.24464703836984958,0.24464703836984958,0.24464703836984958,0.24464703836984958,0.24464703836984958,null,null,null,False,False,[false],[false],False,True,-17.312487224596975,0.07959049999954004,True,False,2,1
branin,4,random,random,optimized_iso_gpc,38,38,3.16**2 * RBF(length_scale=0.245),10.000000000000002,0.24548700896509068,0.24548700896509068,0.24548700896509068,0.24548700896509068,0.24548700896509068,null,null,null,False,False,[false],[false],False,True,-17.378495463799304,0.06612920000043232,True,False,2,1
branin,4,random,random,optimized_iso_gpc,39,39,3.16**2 * RBF(length_scale=0.246),10.000000000000002,0.24599190577847954,0.24599190577847954,0.24599190577847954,0.24599190577847954,0.24599190577847954,null,null,null,False,False,[false],[false],False,True,-17.44913321677132,0.06974930000069435,True,False,2,1
branin,4,random,random,optimized_iso_gpc,40,40,3.16**2 * RBF(length_scale=0.244),10.000000000000002,0.24363893823250002,0.24363893823250002,0.24363893823250002,0.24363893823250002,0.24363893823250002,null,null,null,False,False,[false],[false],False,True,-17.64206941920622,0.06877950000125566,True,False,2,1
branin,4,random,random,optimized_iso_gpc,41,41,3.16**2 * RBF(length_scale=0.242),10.000000000000002,0.24194720617591656,0.24194720617591656,0.24194720617591656,0.24194720617591656,0.24194720617591656,null,null,null,False,False,[false],[false],False,True,-17.832048786207412,0.08574629999930039,True,False,2,1
